pokemon_id,version_group_id,move_id,pokemon_move_method_id,level
533,15,276,1,57
533,15,339,1,29
533,15,358,1,20
533,15,359,1,45
533,15,444,1,49
533,15,498,1,24
534,15,1,1,1
534,15,43,1,1
534,15,67,1,12
534,15,88,1,16
534,15,116,1,1
534,15,116,1,4
534,15,117,1,1
534,15,117,1,8
534,15,157,1,33
534,15,184,1,41
534,15,223,1,37
534,15,264,1,53
534,15,276,1,57
534,15,339,1,29
534,15,358,1,20
534,15,359,1,45
534,15,444,1,49
534,15,498,1,24
535,15,45,1,1
535,15,48,1,5
535,15,56,1,42
535,15,61,1,12
535,15,145,1,1
535,15,175,1,34
535,15,240,1,31
535,15,253,1,23
535,15,304,1,45
535,15,330,1,27
535,15,341,1,16
535,15,392,1,20
535,15,496,1,9
535,15,497,1,38
536,15,45,1,1
536,15,48,1,1
536,15,48,1,5
536,15,56,1,47
536,15,61,1,12
536,15,145,1,1
536,15,175,1,37
536,15,240,1,33
536,15,253,1,23
536,15,304,1,51
536,15,330,1,28
536,15,341,1,16
536,15,392,1,20
536,15,496,1,1
536,15,496,1,9
536,15,497,1,42
537,15,45,1,1
537,15,48,1,1
537,15,48,1,5
537,15,51,1,36
537,15,56,1,53
537,15,61,1,12
537,15,145,1,1
537,15,175,1,39
537,15,240,1,33
537,15,253,1,23
537,15,304,1,59
537,15,330,1,28
537,15,341,1,16
537,15,392,1,20
537,15,409,1,44
537,15,496,1,1
537,15,496,1,9
537,15,497,1,49
538,15,20,1,1
538,15,34,1,29
538,15,43,1,1
538,15,69,1,13
538,15,116,1,9
538,15,117,1,5
538,15,179,1,50
538,15,203,1,41
538,15,233,1,17
538,15,276,1,48
538,15,279,1,21
538,15,339,1,33
538,15,469,1,45
538,15,480,1,25
538,15,509,1,37
539,15,2,1,25
539,15,24,1,13
539,15,43,1,1
539,15,68,1,21
539,15,116,1,9
539,15,117,1,5
539,15,179,1,50
539,15,203,1,41
539,15,249,1,1
539,15,280,1,29
539,15,339,1,33
539,15,370,1,48
539,15,490,1,17
539,15,501,1,45
539,15,514,1,37
540,15,33,1,1
540,15,75,1,15
540,15,81,1,1
540,15,175,1,43
540,15,203,1,29
540,15,405,1,36
540,15,450,1,8
540,15,522,1,22
540,15,564,1,31
541,15,33,1,1
541,15,75,1,1
541,15,81,1,1
541,15,182,1,20
541,15,320,1,1
541,15,450,1,1
542,15,14,1,46
542,15,33,1,1
542,15,75,1,1
542,15,75,1,15
542,15,81,1,1
542,15,163,1,29
542,15,206,1,1
542,15,270,1,32
542,15,348,1,36
542,15,404,1,39
542,15,437,1,50
542,15,450,1,1
542,15,450,1,8
542,15,494,1,43
542,15,522,1,22
542,15,565,1,34
543,15,38,1,43
543,15,40,1,5
543,15,92,1,36
543,15,97,1,29
543,15,103,1,8
543,15,111,1,1
543,15,182,1,15
543,15,205,1,1
543,15,228,1,12
543,15,342,1,19
543,15,431,1,40
543,15,450,1,22
543,15,474,1,26
543,15,474,1,38
543,15,537,1,33
544,15,38,1,50
544,15,40,1,1
544,15,40,1,5
544,15,92,1,41
544,15,97,1,32
544,15,103,1,1
544,15,103,1,8
544,15,111,1,1
544,15,182,1,15
544,15,205,1,1
544,15,228,1,12
544,15,334,1,22
544,15,342,1,19
544,15,431,1,46
544,15,450,1,23
544,15,474,1,28
544,15,537,1,37
544,15,599,1,43
545,15,38,1,55
545,15,40,1,1
545,15,40,1,5
545,15,92,1,44
545,15,97,1,33
545,15,103,1,1
545,15,103,1,8
545,15,111,1,1
545,15,182,1,15
545,15,205,1,1
545,15,224,1,1
545,15,224,1,65
545,15,226,1,30
545,15,228,1,12
545,15,342,1,19
545,15,431,1,50
545,15,450,1,23
545,15,474,1,28
545,15,537,1,39
545,15,599,1,47
546,15,71,1,1
546,15,72,1,13
546,15,73,1,8
546,15,74,1,4
546,15,75,1,19
546,15,76,1,46
546,15,77,1,22
546,15,78,1,10
546,15,178,1,17
546,15,202,1,26
546,15,204,1,28
546,15,241,1,40
546,15,270,1,31
546,15,283,1,44
546,15,412,1,35
546,15,538,1,37
546,15,584,1,1
547,15,16,1,10
547,15,72,1,1
547,15,73,1,1
547,15,74,1,1
547,15,178,1,1
547,15,366,1,28
547,15,542,1,46
547,15,585,1,50
548,15,71,1,1
548,15,72,1,13
548,15,73,1,8
548,15,74,1,4
548,15,78,1,22
548,15,79,1,10
548,15,202,1,26
548,15,235,1,17
548,15,241,1,40
548,15,270,1,31
548,15,312,1,28
548,15,345,1,19
548,15,412,1,35
548,15,437,1,46
548,15,494,1,37
548,15,495,1,44
549,15,72,1,1
549,15,73,1,1
549,15,74,1,1
549,15,80,1,46
549,15,235,1,1
549,15,298,1,10
549,15,483,1,28
549,15,572,1,50
550,15,29,1,7
550,15,33,1,1
550,15,36,1,20
550,15,37,1,1
550,15,37,1,56
550,15,38,1,36
550,15,39,1,1
550,15,44,1,10
550,15,55,1,1
550,15,175,1,1
550,15,175,1,46
550,15,184,1,41
550,15,242,1,24
550,15,253,1,4
550,15,401,1,28
550,15,453,1,13
550,15,487,1,32
550,15,498,1,16
550,15,515,1,50
551,15,28,1,7
551,15,37,1,46
551,15,43,1,1
551,15,44,1,4
551,15,89,1,43
551,15,91,1,31
551,15,99,1,1
551,15,184,1,34
551,15,189,1,19
551,15,201,1,40
551,15,207,1,25
551,15,242,1,28
551,15,259,1,10
551,15,328,1,13
551,15,372,1,16
551,15,373,1,22
551,15,492,1,37
552,15,28,1,1
552,15,28,1,7
552,15,37,1,52
552,15,43,1,1
552,15,44,1,1
552,15,44,1,4
552,15,89,1,48
552,15,91,1,32
552,15,99,1,1
552,15,184,1,36
552,15,189,1,19
552,15,201,1,44
552,15,207,1,25
552,15,242,1,28
552,15,259,1,10
552,15,328,1,13
552,15,372,1,16
552,15,373,1,22
552,15,492,1,40
553,15,28,1,1
553,15,28,1,7
553,15,43,1,1
553,15,44,1,1
553,15,44,1,4
553,15,89,1,54
553,15,91,1,32
553,15,99,1,1
553,15,184,1,36
553,15,189,1,19
553,15,200,1,1
553,15,200,1,60
553,15,201,1,48
553,15,207,1,25
553,15,242,1,28
553,15,259,1,10
553,15,328,1,13
553,15,372,1,16
553,15,373,1,22
553,15,492,1,42
554,15,7,1,22
554,15,29,1,14
554,15,33,1,1
554,15,37,1,27
554,15,99,1,9
554,15,187,1,30
554,15,205,1,3
554,15,253,1,17
554,15,263,1,19
554,15,269,1,35
554,15,276,1,39
554,15,315,1,42
554,15,394,1,33
554,15,424,1,11
554,15,510,1,6
554,15,526,1,25
555,15,7,1,22
555,15,29,1,14
555,15,33,1,1
555,15,37,1,27
555,15,99,1,1
555,15,99,1,9
555,15,187,1,30
555,15,205,1,1
555,15,205,1,3
555,15,207,1,17
555,15,263,1,19
555,15,269,1,39
555,15,276,1,47
555,15,315,1,54
555,15,359,1,35
555,15,394,1,33
555,15,424,1,11
555,15,510,1,1
555,15,510,1,6
555,15,526,1,25
556,15,42,1,10
556,15,64,1,1
556,15,71,1,1
556,15,72,1,13
556,15,74,1,6
556,15,76,1,50
556,15,80,1,38
556,15,178,1,18
556,15,202,1,26
556,15,230,1,3
556,15,235,1,15
556,15,241,1,45
556,15,275,1,33
556,15,302,1,22
556,15,367,1,29
556,15,389,1,42
556,15,495,1,1
556,15,495,1,57
556,15,538,1,1
556,15,538,1,55
556,15,572,1,48
557,15,28,1,11
557,15,110,1,7
557,15,157,1,29
557,15,163,1,31
557,15,175,1,41
557,15,185,1,13
557,15,210,1,1
557,15,350,1,5
557,15,397,1,19
557,15,404,1,35
557,15,439,1,43
557,15,446,1,24
557,15,450,1,23
557,15,479,1,17
557,15,504,1,37
558,15,28,1,1
558,15,28,1,11
558,15,110,1,1
558,15,110,1,7
558,15,157,1,29
558,15,163,1,31
558,15,175,1,50
558,15,185,1,13
558,15,350,1,1
558,15,350,1,5
558,15,397,1,19
558,15,404,1,38
558,15,439,1,55
558,15,446,1,24
558,15,450,1,23
558,15,479,1,17
558,15,504,1,1
558,15,504,1,43
559,15,28,1,5
559,15,29,1,12
559,15,43,1,1
559,15,67,1,1
559,15,136,1,31
559,15,184,1,34
559,15,185,1,9
559,15,207,1,16
559,15,242,1,38
559,15,263,1,42
559,15,264,1,48
559,15,280,1,20
559,15,371,1,23
559,15,431,1,45
559,15,457,1,50
559,15,498,1,27
560,15,28,1,1
560,15,28,1,5
560,15,29,1,12
560,15,43,1,1
560,15,67,1,1
560,15,136,1,31
560,15,184,1,34
560,15,185,1,1
560,15,185,1,9
560,15,207,1,16
560,15,242,1,38
560,15,263,1,45
560,15,264,1,58
560,15,280,1,20
560,15,371,1,23
560,15,431,1,51
560,15,457,1,65
560,15,498,1,27
561,15,16,1,1
561,15,18,1,14
561,15,60,1,18
561,15,94,1,44
561,15,95,1,4
561,15,113,1,24
561,15,115,1,28
561,15,119,1,34
561,15,143,1,50
561,15,149,1,8
561,15,314,1,21
561,15,322,1,48
561,15,356,1,38
561,15,357,1,1
561,15,366,1,11
561,15,403,1,41
561,15,485,1,31
562,15,50,1,5
562,15,101,1,13
562,15,114,1,9
562,15,174,1,29
562,15,182,1,1
562,15,194,1,49
562,15,212,1,45
562,15,247,1,37
562,15,261,1,21
562,15,288,1,41
562,15,310,1,1
562,15,466,1,25
562,15,470,1,33
562,15,471,1,33
562,15,506,1,17
563,15,50,1,1
563,15,50,1,5
563,15,101,1,13
563,15,114,1,1
563,15,114,1,9
563,15,174,1,29
563,15,182,1,1
563,15,184,1,34
563,15,194,1,57
563,15,212,1,51
563,15,247,1,39
563,15,261,1,21
563,15,288,1,45
563,15,310,1,1
563,15,466,1,25
563,15,470,1,33
563,15,471,1,33
563,15,506,1,17
564,15,44,1,8
564,15,55,1,1
564,15,56,1,50
564,15,110,1,1
564,15,117,1,1
564,15,157,1,45
564,15,174,1,35
564,15,182,1,11
564,15,205,1,5
564,15,240,1,48
564,15,242,1,21
564,15,246,1,18
564,15,362,1,28
564,15,401,1,41
564,15,453,1,15
564,15,469,1,25
564,15,479,1,31
564,15,504,1,38
565,15,44,1,8
565,15,55,1,1
565,15,56,1,61
565,15,110,1,1
565,15,117,1,1
565,15,157,1,51
565,15,174,1,35
565,15,182,1,11
565,15,205,1,1
565,15,205,1,5
565,15,240,1,56
565,15,242,1,21
565,15,246,1,18
565,15,362,1,28
565,15,401,1,45
565,15,453,1,15
565,15,469,1,25
565,15,479,1,31
565,15,504,1,40
566,15,17,1,1
566,15,37,1,50
566,15,43,1,1
566,15,88,1,5
566,15,97,1,21
566,15,98,1,1
566,15,104,1,8
566,15,157,1,45
566,15,184,1,11
566,15,225,1,31
566,15,242,1,35
566,15,246,1,18
566,15,283,1,38
566,15,337,1,48
566,15,365,1,15
566,15,369,1,41
566,15,501,1,25
566,15,512,1,28
567,15,17,1,1
567,15,37,1,61
567,15,43,1,1
567,15,88,1,1
567,15,88,1,5
567,15,97,1,21
567,15,98,1,1
567,15,104,1,8
567,15,157,1,51
567,15,184,1,11
567,15,225,1,31
567,15,242,1,35
567,15,246,1,18
567,15,283,1,40
567,15,337,1,56
567,15,365,1,15
567,15,369,1,45
567,15,501,1,25
567,15,512,1,28
568,15,1,1,1
568,15,3,1,14
568,15,36,1,25
568,15,92,1,36
568,15,124,1,18
568,15,133,1,40
568,15,139,1,1
568,15,153,1,47
568,15,188,1,29
568,15,254,1,23
568,15,256,1,23
568,15,278,1,3
568,15,390,1,7
568,15,441,1,45
568,15,491,1,12
568,15,499,1,34
568,15,562,1,42
569,15,1,1,1
569,15,3,1,14
569,15,34,1,25
569,15,92,1,39
569,15,124,1,18
569,15,133,1,46
569,15,139,1,1
569,15,153,1,59
569,15,188,1,29
569,15,254,1,23
569,15,256,1,23
569,15,278,1,1
569,15,278,1,3
569,15,390,1,1
569,15,390,1,7
569,15,441,1,54
569,15,491,1,12
569,15,499,1,34
569,15,562,1,49
570,15,10,1,1
570,15,43,1,1
570,15,97,1,37
570,15,154,1,13
570,15,184,1,21
570,15,185,1,17
570,15,228,1,5
570,15,259,1,33
570,15,269,1,25
570,15,286,1,53
570,15,313,1,9
570,15,373,1,41
570,15,386,1,45
570,15,417,1,49
570,15,492,1,29
570,15,539,1,57
571,15,10,1,1
571,15,43,1,1
571,15,97,1,39
571,15,154,1,13
571,15,184,1,21
571,15,185,1,17
571,15,228,1,1
571,15,228,1,5
571,15,259,1,34
571,15,269,1,25
571,15,286,1,1
571,15,286,1,59
571,15,369,1,1
571,15,373,1,44
571,15,386,1,49
571,15,400,1,30
571,15,417,1,54
571,15,468,1,1
571,15,468,1,9
571,15,492,1,29
571,15,539,1,1
571,15,539,1,64
572,15,1,1,1
572,15,3,1,13
572,15,21,1,37
572,15,47,1,21
572,15,129,1,19
572,15,204,1,27
572,15,227,1,15
572,15,270,1,7
572,15,304,1,43
572,15,321,1,9
572,15,358,1,31
572,15,387,1,45
572,15,445,1,39
572,15,495,1,49
572,15,497,1,33
572,15,541,1,25
572,15,608,1,3
573,15,47,1,1
573,15,270,1,1
573,15,321,1,1
573,15,331,1,1
573,15,350,1,1
573,15,541,1,1
574,15,1,1,1
574,15,3,1,14
574,15,60,1,16
574,15,93,1,3
574,15,94,1,37
574,15,185,1,24
574,15,204,1,46
574,15,248,1,31
574,15,260,1,28
574,15,313,1,10
574,15,321,1,7
574,15,373,1,19
574,15,377,1,33
574,15,473,1,25
574,15,477,1,40
574,15,478,1,48
574,15,589,1,8
575,15,1,1,1
575,15,3,1,14
575,15,60,1,16
575,15,93,1,1
575,15,93,1,3
575,15,94,1,39
575,15,185,1,24
575,15,204,1,50
575,15,248,1,31
575,15,260,1,28
575,15,313,1,10
575,15,321,1,1
575,15,321,1,7
575,15,373,1,19
575,15,377,1,34
575,15,473,1,25
575,15,477,1,43
575,15,478,1,53
575,15,589,1,1
576,15,1,1,1
576,15,3,1,14
576,15,60,1,16
576,15,93,1,1
576,15,93,1,3
576,15,94,1,39
576,15,185,1,24
576,15,204,1,54
576,15,248,1,31
576,15,260,1,28
576,15,313,1,10
576,15,321,1,1
576,15,321,1,7
576,15,373,1,19
576,15,377,1,34
576,15,473,1,25
576,15,477,1,45
576,15,478,1,59
576,15,589,1,1
577,15,94,1,37
577,15,105,1,24
577,15,113,1,16
577,15,115,1,3
577,15,149,1,1
577,15,204,1,19
577,15,205,1,7
577,15,220,1,33
577,15,237,1,14
577,15,248,1,31
577,15,283,1,28
577,15,285,1,40
577,15,289,1,10
577,15,377,1,46
577,15,472,1,48
577,15,473,1,25
578,15,94,1,39
578,15,105,1,24
578,15,113,1,16
578,15,115,1,1
578,15,115,1,3
578,15,149,1,1
578,15,204,1,19
578,15,205,1,1
578,15,205,1,7
578,15,220,1,34
578,15,237,1,14
578,15,248,1,31
578,15,283,1,28
578,15,285,1,43
578,15,289,1,1
578,15,289,1,10
578,15,377,1,50
578,15,472,1,53
578,15,473,1,25
579,15,94,1,39
579,15,105,1,24
579,15,113,1,16
579,15,115,1,1
579,15,115,1,3
579,15,146,1,41
579,15,149,1,1
579,15,204,1,19
579,15,205,1,1
579,15,205,1,7
579,15,220,1,34
579,15,237,1,14
579,15,248,1,31
579,15,283,1,28
579,15,285,1,45
579,15,289,1,1
579,15,289,1,10
579,15,377,1,54
579,15,472,1,59
579,15,473,1,25
580,15,17,1,9
580,15,55,1,1
580,15,61,1,19
580,15,240,1,34
580,15,297,1,21
580,15,332,1,15
580,15,346,1,3
580,15,352,1,13
580,15,355,1,30
580,15,366,1,37
580,15,392,1,24
580,15,403,1,27
580,15,413,1,41
580,15,432,1,6
580,15,542,1,46
581,15,17,1,1
581,15,17,1,9
581,15,55,1,1
581,15,61,1,19
581,15,240,1,34
581,15,297,1,21
581,15,332,1,15
581,15,346,1,1
581,15,346,1,3
581,15,352,1,13
581,15,355,1,30
581,15,366,1,40
581,15,392,1,24
581,15,403,1,27
581,15,413,1,47
581,15,432,1,1
581,15,432,1,6
581,15,542,1,55
582,15,54,1,16
582,15,58,1,35
582,15,59,1,49
582,15,106,1,4
582,15,151,1,31
582,15,196,1,13
582,15,243,1,44
582,15,253,1,10
582,15,258,1,40
582,15,269,1,22
582,15,310,1,7
582,15,329,1,53
582,15,333,1,1
582,15,419,1,19
582,15,429,1,26
583,15,54,1,16
583,15,58,1,36
583,15,59,1,53
583,15,106,1,1
583,15,106,1,4
583,15,151,1,31
583,15,196,1,13
583,15,243,1,47
583,15,253,1,1
583,15,253,1,10
583,15,258,1,42
583,15,269,1,22
583,15,310,1,1
583,15,310,1,7
583,15,329,1,58
583,15,333,1,1
583,15,419,1,19
583,15,429,1,26
584,15,54,1,16
584,15,58,1,36
584,15,59,1,59
584,15,106,1,1
584,15,106,1,4
584,15,151,1,31
584,15,196,1,13
584,15,243,1,50
584,15,253,1,1
584,15,253,1,10
584,15,258,1,42
584,15,269,1,22
584,15,310,1,1
584,15,310,1,7
584,15,311,1,1
584,15,329,1,1
584,15,329,1,67
584,15,333,1,1
584,15,419,1,19
584,15,429,1,26
584,15,573,1,1
585,15,24,1,10
585,15,26,1,24
585,15,28,1,7
585,15,33,1,1
585,15,36,1,20
585,15,38,1,46
585,15,45,1,4
585,15,73,1,13
585,15,76,1,51
585,15,185,1,16
585,15,204,1,36
585,15,267,1,41
585,15,293,1,1
585,15,312,1,28
585,15,412,1,32
586,15,24,1,10
586,15,26,1,24
586,15,28,1,1
586,15,28,1,7
586,15,33,1,1
586,15,36,1,20
586,15,38,1,52
586,15,45,1,1
586,15,45,1,4
586,15,73,1,13
586,15,76,1,60
586,15,185,1,16
586,15,204,1,36
586,15,224,1,1
586,15,267,1,44
586,15,293,1,1
586,15,312,1,28
586,15,412,1,32
586,15,532,1,37
587,15,39,1,7
587,15,84,1,1
587,15,97,1,46
587,15,98,1,4
587,15,104,1,19
587,15,113,1,34
587,15,209,1,13
587,15,227,1,38
587,15,228,1,16
587,15,268,1,10
587,15,351,1,22
587,15,435,1,50
587,15,486,1,26
587,15,512,1,30
587,15,521,1,42
587,15,609,1,15
588,15,14,1,52
588,15,29,1,20
588,15,31,1,16
588,15,36,1,37
588,15,38,1,56
588,15,43,1,4
588,15,64,1,1
588,15,163,1,32
588,15,175,1,49
588,15,184,1,40
588,15,203,1,8
588,15,206,1,25
588,15,210,1,13
588,15,404,1,44
588,15,405,1,28
589,15,14,1,52
589,15,29,1,20
589,15,31,1,16
589,15,38,1,1
589,15,41,1,1
589,15,41,1,13
589,15,43,1,1
589,15,43,1,4
589,15,64,1,1
589,15,163,1,32
589,15,179,1,49
589,15,206,1,25
589,15,334,1,40
589,15,404,1,44
589,15,405,1,28
589,15,416,1,56
589,15,442,1,37
589,15,501,1,1
589,15,501,1,8
589,15,565,1,1
589,15,565,1,60
590,15,71,1,1
590,15,72,1,15
590,15,74,1,6
590,15,76,1,43
590,15,92,1,32
590,15,117,1,12
590,15,147,1,50
590,15,185,1,20
590,15,202,1,28
590,15,230,1,24
590,15,235,1,35
590,15,275,1,18
590,15,310,1,8
590,15,476,1,45
590,15,499,1,39
591,15,71,1,1
591,15,72,1,15
591,15,74,1,1
591,15,74,1,6
591,15,76,1,49
591,15,92,1,32
591,15,117,1,1
591,15,117,1,12
591,15,147,1,62
591,15,185,1,20
591,15,202,1,28
591,15,230,1,24
591,15,235,1,35
591,15,275,1,18
591,15,310,1,1
591,15,310,1,8
591,15,476,1,54
591,15,499,1,43
592,15,56,1,49
592,15,61,1,13
592,15,71,1,5
592,15,101,1,9
592,15,105,1,17
592,15,145,1,1
592,15,240,1,37
592,15,323,1,61
592,15,346,1,1
592,15,352,1,22
592,15,362,1,32
592,15,378,1,55
592,15,466,1,27
592,15,506,1,43
593,15,56,1,53
593,15,61,1,13
593,15,71,1,1
593,15,71,1,5
593,15,101,1,1
593,15,101,1,9
593,15,105,1,17
593,15,145,1,1
593,15,240,1,37
593,15,323,1,1
593,15,323,1,69
593,15,346,1,1
593,15,352,1,22
593,15,362,1,32
593,15,378,1,1
593,15,378,1,61
593,15,466,1,27
593,15,506,1,45
594,15,1,1,1
594,15,3,1,13
594,15,56,1,1
594,15,56,1,61
594,15,182,1,21
594,15,219,1,45
594,15,270,1,49
594,15,273,1,37
594,15,346,1,1
594,15,352,1,25
594,15,358,1,29
594,15,361,1,1
594,15,361,1,57
594,15,362,1,41
594,15,392,1,5
594,15,453,1,9
594,15,469,1,1
594,15,469,1,53
594,15,487,1,33
594,15,505,1,17
595,15,81,1,1
595,15,86,1,4
595,15,97,1,37
595,15,103,1,7
595,15,141,1,1
595,15,163,1,26
595,15,169,1,1
595,15,210,1,12
595,15,324,1,34
595,15,380,1,23
595,15,389,1,40
595,15,405,1,48
595,15,435,1,45
595,15,450,1,18
595,15,486,1,29
595,15,527,1,15
596,15,81,1,1
596,15,86,1,1
596,15,86,1,4
596,15,97,1,40
596,15,103,1,7
596,15,141,1,1
596,15,163,1,26
596,15,169,1,1
596,15,210,1,12
596,15,324,1,34
596,15,380,1,23
596,15,389,1,46
596,15,405,1,60
596,15,435,1,54
596,15,450,1,18
596,15,486,1,29
596,15,527,1,15
596,15,564,1,1
596,15,564,1,65
597,15,33,1,1
597,15,42,1,18
597,15,106,1,1
597,15,120,1,38
597,15,153,1,55
597,15,174,1,9
597,15,205,1,6
597,15,232,1,14
597,15,275,1,35
597,15,334,1,26
597,15,360,1,21
597,15,371,1,47
597,15,429,1,30
597,15,430,1,52
597,15,442,1,43
598,15,33,1,1
598,15,42,1,18
598,15,106,1,1
598,15,120,1,38
598,15,153,1,67
598,15,174,1,1
598,15,174,1,9
598,15,205,1,1
598,15,205,1,6
598,15,232,1,14
598,15,275,1,35
598,15,334,1,26
598,15,360,1,21
598,15,371,1,53
598,15,429,1,30
598,15,430,1,61
598,15,431,1,1
598,15,438,1,40
598,15,442,1,46
599,15,11,1,1
599,15,20,1,21
599,15,63,1,57
599,15,84,1,11
599,15,103,1,39
599,15,192,1,54
599,15,199,1,50
599,15,268,1,6
599,15,319,1,45
599,15,429,1,36
599,15,435,1,42
599,15,451,1,26
599,15,475,1,31
599,15,508,1,48
599,15,544,1,16
600,15,11,1,1
600,15,20,1,21
600,15,63,1,64
600,15,84,1,1
600,15,84,1,11
600,15,103,1,40
600,15,192,1,60
600,15,199,1,56
600,15,268,1,1
600,15,268,1,6
600,15,319,1,48
600,15,429,1,36
600,15,435,1,44
600,15,451,1,26
600,15,475,1,31
600,15,508,1,52
600,15,544,1,1
600,15,544,1,16
601,15,11,1,1
601,15,20,1,21
601,15,63,1,72
601,15,84,1,1
601,15,84,1,11
601,15,103,1,40
601,15,192,1,1
601,15,192,1,66
601,15,199,1,60
601,15,268,1,1
601,15,268,1,6
601,15,319,1,48
601,15,429,1,36
601,15,435,1,44
601,15,451,1,25
601,15,475,1,31
601,15,508,1,54
601,15,544,1,1
601,15,544,1,16
601,15,602,1,1
601,15,602,1,76
602,15,33,1,1
602,15,86,1,1
602,15,209,1,1
602,15,451,1,1
603,15,20,1,9
603,15,29,1,1
603,15,37,1,74
603,15,51,1,19
603,15,85,1,44
603,15,86,1,1
603,15,192,1,69
603,15,209,1,1
603,15,242,1,39
603,15,380,1,64
603,15,435,1,29
603,15,451,1,1
603,15,489,1,54
603,15,491,1,49
603,15,528,1,59
604,15,29,1,1
604,15,37,1,1
604,15,51,1,1
604,15,192,1,1
604,15,242,1,1
604,15,306,1,1
604,15,380,1,1
604,15,435,1,1
604,15,489,1,1
604,15,569,1,1
605,15,29,1,18
605,15,45,1,4
605,15,60,1,15
605,15,93,1,1
605,15,94,1,39
605,15,105,1,46
605,15,237,1,22
605,15,244,1,36
605,15,286,1,25
605,15,347,1,43
605,15,357,1,11
605,15,377,1,8
605,15,428,1,32
605,15,470,1,50
605,15,471,1,50
605,15,472,1,56
605,15,485,1,53
605,15,493,1,29
606,15,29,1,18
606,15,45,1,1
606,15,45,1,4
606,15,60,1,15
606,15,93,1,1
606,15,94,1,39
606,15,105,1,50
606,15,237,1,22
606,15,244,1,36
606,15,286,1,25
606,15,347,1,45
606,15,357,1,1
606,15,357,1,11
606,15,377,1,1
606,15,377,1,8
606,15,428,1,32
606,15,470,1,56
606,15,471,1,58
606,15,472,1,1
606,15,472,1,68
606,15,485,1,1
606,15,485,1,63
606,15,493,1,29
607,15,52,1,1
607,15,83,1,7
607,15,101,1,13
607,15,107,1,3
607,15,109,1,10
607,15,123,1,5
607,15,174,1,43
607,15,220,1,55
607,15,247,1,49
607,15,261,1,16
607,15,262,1,33
607,15,286,1,24
607,15,310,1,1
607,15,315,1,61
607,15,481,1,20
607,15,506,1,28
607,15,517,1,38
608,15,52,1,1
608,15,83,1,7
608,15,101,1,13
608,15,107,1,1
608,15,107,1,3
608,15,109,1,10
608,15,123,1,1
608,15,123,1,5
608,15,174,1,45
608,15,220,1,61
608,15,247,1,53
608,15,261,1,16
608,15,262,1,33
608,15,286,1,24
608,15,310,1,1
608,15,315,1,69
608,15,481,1,20
608,15,506,1,28
608,15,517,1,38
609,15,109,1,1
609,15,123,1,1
609,15,220,1,1
609,15,481,1,1
609,15,506,1,1
610,15,10,1,1
610,15,12,1,50
610,15,14,1,46
610,15,43,1,4
610,15,82,1,10
610,15,163,1,20
610,15,184,1,16
610,15,200,1,56
610,15,206,1,24
610,15,269,1,36
610,15,337,1,28
610,15,349,1,32
610,15,372,1,7
610,15,406,1,41
610,15,416,1,61
610,15,530,1,13
611,15,10,1,1
611,15,12,1,54
611,15,14,1,48
611,15,43,1,1
611,15,43,1,4
611,15,82,1,1
611,15,82,1,10
611,15,163,1,20
611,15,184,1,16
611,15,200,1,60
611,15,206,1,24
611,15,269,1,36
611,15,337,1,28
611,15,349,1,32
611,15,372,1,1
611,15,372,1,7
611,15,406,1,42
611,15,416,1,66
611,15,530,1,13
612,15,10,1,1
612,15,12,1,58
612,15,14,1,50
612,15,43,1,1
612,15,43,1,4
612,15,82,1,1
612,15,82,1,10
612,15,163,1,20
612,15,184,1,16
612,15,200,1,1
612,15,200,1,66
612,15,206,1,24
612,15,269,1,36
612,15,337,1,28
612,15,349,1,32
612,15,372,1,1
612,15,372,1,7
612,15,406,1,42
612,15,416,1,74
612,15,530,1,13
613,15,37,1,53
613,15,45,1,1
613,15,59,1,45
613,15,117,1,9
613,15,154,1,17
613,15,156,1,41
613,15,163,1,33
613,15,175,1,36
613,15,181,1,5
613,15,196,1,13
613,15,203,1,25
613,15,204,1,29
613,15,258,1,49
613,15,329,1,57
613,15,362,1,21
613,15,589,1,15
614,15,37,1,1
614,15,37,1,59
614,15,45,1,1
614,15,59,1,45
614,15,117,1,1
614,15,154,1,17
614,15,156,1,41
614,15,163,1,33
614,15,175,1,36
614,15,181,1,1
614,15,196,1,1
614,15,196,1,13
614,15,203,1,25
614,15,207,1,29
614,15,258,1,53
614,15,276,1,1
614,15,329,1,1
614,15,329,1,66
614,15,362,1,21
614,15,453,1,1
614,15,556,1,37
614,15,589,1,9
615,15,20,1,1
615,15,54,1,1
615,15,54,1,21
615,15,58,1,33
615,15,62,1,25
615,15,76,1,53
615,15,105,1,49
615,15,109,1,45
615,15,113,1,37
615,15,114,1,1
615,15,114,1,21
615,15,115,1,37
615,15,151,1,29
615,15,159,1,9
615,15,163,1,41
615,15,196,1,17
615,15,229,1,13
615,15,329,1,1
615,15,329,1,61
615,15,400,1,1
615,15,400,1,57
615,15,420,1,1
615,15,420,1,5
615,15,573,1,50
616,15,34,1,40
616,15,51,1,4
616,15,72,1,20
616,15,105,1,49
616,15,117,1,8
616,15,141,1,1
616,15,151,1,32
616,15,174,1,13
616,15,182,1,28
616,15,202,1,37
616,15,281,1,25
616,15,385,1,50
616,15,405,1,44
616,15,515,1,56
616,15,522,1,16
617,15,72,1,20
617,15,97,1,32
617,15,98,1,1
617,15,98,1,13
617,15,104,1,1
617,15,104,1,8
617,15,105,1,49
617,15,129,1,25
